Stoichiometric SiO2 box at 2.2g/mL

8268 atoms
2 atom types
0 50 xlo xhi
0 50 ylo yhi
0 50 zlo zhi

Masses

1	28.0855
2	15.9994

Atoms

233	0	2	-0.43	27.4944	34.7687	65.2189
234	0	2	-0.43	29.4944	36.7687	65.2189
235	0	1	0.86	25.005	37.6336	49.7533
236	0	2	-0.43	24.005	36.6336	48.7533
237	0	2	-0.43	26.005	38.6336	48.7533
238	0	1	0.86	73.1668	61.8709	53.9923
239	0	2	-0.43	72.1668	60.8709	52.9923
240	0	2	-0.43	74.1668	62.8709	52.9923
241	0	1	0.86	25.005	31.9163	73.9192
242	0	2	-0.43	24.005	30.9163	72.9192
243	0	2	-0.43	26.005	32.9163	72.9192
244	0	1	0.86	25.005	53.3244	66.3124
245	0	2	-0.43	24.005	52.3244	65.3124
246	0	2	-0.43	26.005	54.3244	65.3124
247	0	1	0.86	25.005	63.6353	49.0998
248	0	2	-0.43	24.005	62.6353	48.0998
249	0	2	-0.43	26.005	64.6353	48.0998
250	0	1	0.86	61.542	40.8419	50.4383
251	0	2	-0.43	60.542	39.8419	49.4383
252	0	2	-0.43	62.542	41.8419	49.4383
253	0	1	0.86	25.005	60.1443	32.1219
254	0	2	-0.43	24.005	59.1443	31.1219
255	0	2	-0.43	26.005	61.1443	31.1219
256	0	1	0.86	25.005	68.0709	61.097
257	0	2	-0.43	24.005	67.0709	60.097
258	0	2	-0.43	26.005	69.0709	60.097
259	0	1	0.86	73.0546	73.8209	57.8705
260	0	2	-0.43	72.0546	72.8209	56.8705
261	0	2	-0.43	74.0546	74.8209	56.8705
262	0	1	0.86	25.005	33.3705	42.0611
263	0	2	-0.43	24.005	32.3705	41.0611
264	0	2	-0.43	26.005	34.3705	41.0611
265	0	1	0.86	25.005	58.4464	39.8321
266	0	2	-0.43	24.005	57.4464	38.8321
267	0	2	-0.43	26.005	59.4464	38.8321
268	0	1	0.86	25.005	52.1821	35.1035
269	0	2	-0.43	24.005	51.1821	34.1035
270	0	2	-0.43	26.005	53.1821	34.1035
271	0	1	0.86	25.005	42.025	27.907
272	0	2	-0.43	24.005	41.025	26.907
273	0	2	-0.43	26.005	43.025	26.907
274	0	1	0.86	25.005	37.6983	28.7534
275	0	2	-0.43	24.005	36.6983	27.7534
276	0	2	-0.43	26.005	38.6983	27.7534
277	0	1	0.86	59.9087	31.2604	72.7222
278	0	2	-0.43	58.9087	30.2604	71.7222
279	0	2	-0.43	60.9087	32.2604	71.7222
280	0	1	0.86	38.8937	59.8504	61.8164
281	0	2	-0.43	37.8937	58.8504	60.8164
282	0	2	-0.43	39.8937	60.8504	60.8164
283	0	1	0.86	25.005	71.2042	59.6656
284	0	2	-0.43	24.005	70.2042	58.6656
285	0	2	-0.43	26.005	72.2042	58.6656
286	0	1	0.86	62.0437	30.3117	54.8116
287	0	2	-0.43	61.0437	29.3117	53.8116
288	0	2	-0.43	63.0437	31.3117	53.8116
289	0	1	0.86	25.005	31.539	53.0195
290	0	2	-0.43	24.005	30.539	52.0195
291	0	2	-0.43	26.005	32.539	52.0195
292	0	1	0.86	25.005	47.4222	64.8892
293	0	2	-0.43	24.005	46.4222	63.8892
294	0	2	-0.43	26.005	48.4222	63.8892
295	0	1	0.86	25.005	41.8615	46.2874
296	0	2	-0.43	24.005	40.8615	45.2874
297	0	2	-0.43	26.005	42.8615	45.2874
298	0	1	0.86	25.005	48.6487	27.8742
299	0	2	-0.43	24.005	47.6487	26.8742
300	0	2	-0.43	26.005	49.6487	26.8742
301	0	1	0.86	53.0856	38.2621	26.9866
302	0	2	-0.43	52.0856	37.2621	25.9866
303	0	2	-0.43	54.0856	39.2621	25.9866
304	0	1	0.86	43.0976	54.633	33.157
305	0	2	-0.43	42.0976	53.633	32.157
306	0	2	-0.43	44.0976	55.633	32.157
307	0	1	0.86	25.005	70.6819	52.6003
308	0	2	-0.43	24.005	69.6819	51.6003
309	0	2	-0.43	26.005	71.6819	51.6003
310	0	1	0.86	31.272	68.3485	32.9616
311	0	2	-0.43	30.272	67.3485	31.9616
312	0	2	-0.43	32.272	69.3485	31.9616
313	0	1	0.86	62.5466	59.3549	32.0128
314	0	2	-0.43	61.5466	58.3549	31.0128
315	0	2	-0.43	63.5466	60.3549	31.0128
316	0	1	0.86	45.6255	47.8289	73.4932
317	0	2	-0.43	44.6255	46.8289	72.4932
318	0	2	-0.43	46.6255	48.8289	72.4932
319	0	1	0.86	25.005	71.414	48.2654
320	0	2	-0.43	24.005	70.414	47.2654
321	0	2	-0.43	26.005	72.414	47.2654
322	0	1	0.86	25.005	57.7028	31.3983
323	0	2	-0.43	24.005	56.7028	30.3983
324	0	2	-0.43	26.005	58.7028	30.3983
325	0	1	0.86	25.005	73.3212	25.2233
326	0	2	-0.43	24.005	72.3212	24.2233
327	0	2	-0.43	26.005	74.3212	24.2233
328	0	1	0.86	25.005	37.097	71.4531
329	0	2	-0.43	24.005	36.097	70.4531
330	0	2	-0.43	26.005	38.097	70.4531
331	0	1	0.86	37.6982	34.8089	62.9956
332	0	2	-0.43	36.6982	33.8089	61.9956
333	0	2	-0.43	38.6982	35.8089	61.9956
334	0	1	0.86	25.005	30.9126	56.0345
335	0	2	-0.43	24.005	29.9126	55.0345
336	0	2	-0.43	26.005	31.9126	55.0345
337	0	1	0.86	29.0038	29.2454	33.8458
338	0	2	-0.43	28.0038	28.2454	32.8458
339	0	2	-0.43	30.0038	30.2454	32.8458
340	0	1	0.86	42.6822	52.5634	70.835
341	0	2	-0.43	41.6822	51.5634	69.835
342	0	2	-0.43	43.6822	53.5634	69.835
343	0	1	0.86	25.005	60.4062	72.3438
344	0	2	-0.43	24.005	59.4062	71.3438
345	0	2	-0.43	26.005	61.4062	71.3438
346	0	1	0.86	67.9051	35.2003	29.9769
347	0	2	-0.43	66.9051	34.2003	28.9769
348	0	2	-0.43	68.9051	36.2003	28.9769
349	0	1	0.86	25.005	68.1987	57.5795
350	0	2	-0.43	24.005	67.1987	56.5795
351	0	2	-0.43	26.005	69.1987	56.5795
352	0	1	0.86	56.9243	28.7722	66.2212
353	0	2	-0.43	55.9243	27.7722	65.2212
354	0	2	-0.43	57.9243	29.7722	65.2212
355	0	1	0.86	25.005	73.4235	65.0732
356	0	2	-0.43	24.005	72.4235	64.0732
357	0	2	-0.43	26.005	74.4235	64.0732
358	0	1	0.86	39.1193	47.7914	67.8487
359	0	2	-0.43	38.1193	46.7914	66.8487
360	0	2	-0.43	40.1193	48.7914	66.8487
361	0	1	0.86	39.9577	66.1712	30.4783
362	0	2	-0.43	38.9577	65.1712	29.4783
363	0	2	-0.43	40.9577	67.1712	29.4783
364	0	1	0.86	63.6582	28.6589	70.9078
365	0	2	-0.43	62.6582	27.6589	69.9078
366	0	2	-0.43	64.6582	29.6589	69.9078
367	0	1	0.86	50.35	46.2028	37.5515
368	0	2	-0.43	49.35	45.2028	36.5515
369	0	2	-0.43	51.35	47.2028	36.5515
370	0	1	0.86	25.005	36.158	26.07
371	0	2	-0.43	24.005	35.158	25.07
372	0	2	-0.43	26.005	37.158	25.07
373	0	1	0.86	47.141	69.462	45.7095
374	0	2	-0.43	46.141	68.462	44.7095
375	0	2	-0.43	48.141	70.462	44.7095
376	0	1	0.86	54.3818	28.3275	71.9678
377	0	2	-0.43	53.3818	27.3275	70.9678
378	0	2	-0.43	55.3818	29.3275	70.9678
379	0	1	0.86	54.5071	74.8554	47.0208
380	0	2	-0.43	53.5071	73.8554	46.0208
381	0	2	-0.43	55.5071	75.8554	46.0208
382	0	1	0.86	49.8298	65.9205	49.4508
383	0	2	-0.43	48.8298	64.9205	48.4508
384	0	2	-0.43	50.8298	66.9205	48.4508
385	0	1	0.86	25.005	39.9892	48.9154
386	0	2	-0.43	24.005	38.9892	47.9154
387	0	2	-0.43	26.005	40.9892	47.9154
388	0	1	0.86	32.1484	32.8984	27.6142
389	0	2	-0.43	31.1484	31.8984	26.6142
390	0	2	-0.43	33.1484	33.8984	26.6142
391	0	1	0.86	58.1848	37.3375	29.2411
392	0	2	-0.43	57.1848	36.3375	28.2411
393	0	2	-0.43	59.1848	38.3375	28.2411
394	0	1	0.86	25.005	70.9299	65.4151
395	0	2	-0.43	24.005	69.9299	64.4151
396	0	2	-0.43	26.005	71.9299	64.4151
397	0	1	0.86	34.42	41.3867	52.2223
398	0	2	-0.43	33.42	40.3867	51.2223
399	0	2	-0.43	35.42	42.3867	51.2223
400	0	1	0.86	43.6808	36.8029	67.0777
401	0	2	-0.43	42.6808	35.8029	66.0777
402	0	2	-0.43	44.6808	37.8029	66.0777
403	0	1	0.86	39.3911	55.2374	65.9705
404	0	2	-0.43	38.3911	54.2374	64.9705
405	0	2	-0.43	40.3911	56.2374	64.9705
406	0	1	0.86	27.7282	71.9023	40.5713
407	0	2	-0.43	26.7282	70.9023	39.5713
408	0	2	-0.43	28.7282	72.9023	39.5713
409	0	1	0.86	49.3932	67.982	71.8117
410	0	2	-0.43	48.3932	66.982	70.8117
411	0	2	-0.43	50.3932	68.982	70.8117
412	0	1	0.86	25.005	29.2263	68.9673
413	0	2	-0.43	24.005	28.2263	67.9673
414	0	2	-0.43	26.005	30.2263	67.9673
415	0	1	0.86	73.1312	70.721	45.6775
416	0	2	-0.43	72.1312	69.721	44.6775
417	0	2	-0.43	74.1312	71.721	44.6775
418	0	1	0.86	73.7267	59.3411	29.0078
419	0	2	-0.43	72.7267	58.3411	28.0078
